student_id,gender,department,total_amount,txn_count,avg_amount,median_amount,amount_std,active_days,merchant_count,amount_cv,avg_daily_amount_window,avg_daily_txn_window,avg_active_day_amount,txn_per_active_day,meal_amount_breakfast_share,meal_amount_lunch_share,meal_amount_dinner_share,meal_amount_late_night_share,pay_amount_scan_pay_share,pay_amount_e_account_share,pay_amount_card_share,merchant_amount_staple_share,merchant_amount_dish_share,merchant_amount_fruit_share,merchant_amount_other_share,weekend_amount_share,month_start_amount_share,month_end_amount_share,merchant_entropy_norm,monthly_amount_mean,monthly_amount_std,log_total_amount,log_txn_count,log_merchant_count,cluster,cluster_name
S0152,男,应用物理学,496.8,108,4.6000000000000005,4.0,3.468954433228128,25,8,0.7541205289626365,3.5485714285714285,0.7714285714285715,19.872,4.32,0.02717391304347826,0.30756843800322065,0.6652576489533011,0.0,1.0,0.0,0.0,0.08756038647342995,0.8947262479871175,0.0177133655394525,0.0,0.2830112721417069,0.3073671497584541,0.39553140096618356,0.7767448217045325,99.35999999999999,109.70259067132369,6.210198389933492,4.6913478822291435,2.1972245773362196,2,类2-中消费
S0153,男,应用物理学,697.7,174,4.009770114942529,3.7,3.0893003779917714,40,9,0.770443264684776,4.9835714285714285,1.2428571428571429,17.442500000000003,4.35,0.005016482728966604,0.37981940662175717,0.6151641106492761,0.0,0.07080407051741437,0.9291959294825857,0.0,0.08270030098896373,0.714203812526874,0.2030958864841622,0.0,0.33352443743729393,0.4305575462233051,0.3034255410634943,0.6246923570680251,139.54000000000002,175.737128689415,6.549221465558405,5.1647859739235145,2.302585092994046,1,类1-高消费
S0154,男,应用物理学,59.4,17,3.4941176470588236,2.5,2.516314415031261,5,2,0.7201573241671959,0.42428571428571427,0.12142857142857143,11.879999999999999,3.4,0.050505050505050504,0.9074074074074074,0.04208754208754209,0.0,1.0,0.0,0.0,0.9579124579124579,0.0,0.04208754208754209,0.0,0.4781144781144781,0.3367003367003367,0.0,0.2517829591562991,11.879999999999999,22.530814454874903,4.100989104940769,2.8903717578961645,1.0986122886681098,0,类3-低消费
S0155,男,应用物理学,111.1,27,4.114814814814815,3.5,3.3499372788277353,11,5,0.8141161703721769,0.7935714285714285,0.19285714285714287,10.1,2.4545454545454546,0.063006300630063,0.9000900090009001,0.0369036903690369,0.0,0.6615661566156616,0.33843384338433846,0.0,0.19441944194419444,0.7515751575157517,0.05400540054005401,0.0,0.2907290729072907,0.14401440144014402,0.16561656165616562,0.6372070455875362,22.22,28.707378842381274,4.719391330078114,3.332204510175204,1.791759469228055,2,类2-中消费
S0156,男,应用物理学,157.2,47,3.3446808510638295,3.0,2.4192891976811395,14,6,0.7233243784415622,1.1228571428571428,0.3357142857142857,11.228571428571428,3.357142857142857,0.2608142493638677,0.5521628498727735,0.18702290076335878,0.0,0.7099236641221374,0.29007633587786263,0.0,0.17302798982188297,0.623409669211196,0.20356234096692113,0.0,0.34796437659033086,0.12404580152671757,0.47455470737913485,0.9062645009470877,31.439999999999998,24.27134936504355,5.063860055333554,3.871201010907891,1.9459101490553132,2,类2-中消费
S0157,男,应用物理学,250.7,56,4.476785714285714,3.75,3.656227120030531,16,7,0.816708092228599,1.7907142857142857,0.4,15.66875,3.5,0.05983246908655764,0.0949341842840048,0.8452333466294376,0.0,0.0,1.0,0.0,0.08934982050259276,0.8332668528121261,0.07738332668528121,0.0,0.156761069006781,0.428001595532509,0.11727163940965298,0.5572750636695927,50.14,93.56032492461749,5.52823790214127,4.04305126783455,2.0794415416798357,2,类2-中消费
S0158,女,应用物理学,21.5,7,3.0714285714285716,3.0,2.262531241562781,2,3,0.7366380786483473,0.15357142857142858,0.05,10.75,3.5,0.0,0.8837209302325582,0.11627906976744186,0.0,1.0,0.0,0.0,0.046511627906976744,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.493041434081924,4.3,7.413501197140255,3.1135153092103742,2.0794415416798357,1.3862943611198906,2,类2-中消费
S0159,男,应用物理学,148.6,36,4.127777777777777,3.5,2.587178398080052,7,5,0.6267726940167017,1.0614285714285714,0.2571428571428571,21.228571428571428,5.142857142857143,0.0,0.44549125168236875,0.5545087483176312,0.0,1.0,0.0,0.0,0.06729475100942127,0.7846567967698519,0.1480484522207268,0.0,0.13526244952893676,0.1218034993270525,0.4508748317631225,0.7455470896752686,29.72,37.28878651820141,5.007965065540377,3.6109179126442243,1.791759469228055,2,类2-中消费
S0160,男,应用物理学,479.1,115,4.166086956521739,4.0,3.6010935706605762,37,5,0.8643827189020377,3.422142857142857,0.8214285714285714,12.94864864864865,3.108108108108108,0.0,0.3420997704028387,0.6579002295971613,0.0,1.0,0.0,0.0,0.1536213734084742,0.7983719474013775,0.04800667919014819,0.0,0.20935086620747234,0.34752661239824667,0.3105823418910457,0.5412028404071177,95.82000000000001,118.45181974119268,6.173994415536895,4.7535901911063645,1.791759469228055,2,类2-中消费
S0161,女,应用物理学,123.4,22,5.609090909090909,4.4,4.080022069374146,13,7,0.727394534248227,0.8814285714285715,0.15714285714285714,9.492307692307692,1.6923076923076923,0.04943273905996758,0.8776337115072934,0.07293354943273907,0.0,1.0,0.0,0.0,0.10210696920583467,0.7925445705024311,0.0,0.1053484602917342,0.17017828200972446,0.5032414910858996,0.22123176661264182,0.6332544762065532,24.68,36.93342117919757,4.823502180305079,3.1354942159291497,2.0794415416798357,2,类2-中消费
S0162,女,应用物理学,85.6,23,3.7217391304347824,3.5,2.816986868936887,6,6,0.7569006774012663,0.6114285714285714,0.16428571428571428,14.266666666666666,3.8333333333333335,0.0,0.6752336448598131,0.3247663551401869,0.0,0.0,1.0,0.0,0.056074766355140186,0.9439252336448598,0.0,0.0,0.610981308411215,0.844626168224299,0.15537383177570097,0.8432183501974648,17.119999999999997,20.873466410733027,4.461299815568389,3.1780538303479458,1.9459101490553132,2,类2-中消费
S0163,男,应用物理学,169.3,36,4.702777777777778,6.25,3.546949281615006,18,6,0.754224300875016,1.2092857142857143,0.2571428571428571,9.405555555555557,2.0,0.21559362079149438,0.3662138216184288,0.41819255759007673,0.0,0.48257531010041343,0.5174246898995865,0.0,0.28706438275251034,0.6863555818074424,0.02658003544004725,0.0,0.1577082102776137,0.5599527466036621,0.1748375664500886,0.7941081751612619,33.86,33.4053648386004,5.1375615876686425,3.6109179126442243,1.9459101490553132,2,类2-中消费
S0164,女,应用物理学,54.3,14,3.8785714285714286,1.5,3.582903543524135,5,3,0.9237688694169041,0.38785714285714284,0.1,10.86,2.8,0.11970534069981584,0.6040515653775322,0.27624309392265195,0.0,1.0,0.0,0.0,0.7053406998158379,0.2946593001841621,0.0,0.0,0.3664825046040516,0.007366482504604053,0.0,0.5891094276324178,10.86,20.777256796795864,4.012772908528289,2.70805020110221,1.3862943611198906,2,类2-中消费
S0165,女,应用物理学,476.4,118,4.03728813559322,3.5,3.0422325531953147,29,8,0.7535336718661778,3.4028571428571426,0.8428571428571429,16.42758620689655,4.068965517241379,0.34005037783375314,0.5421914357682619,0.11775818639798488,0.0,0.023509655751469353,0.9764903442485307,0.0,0.44605373635600337,0.5539462636439966,0.0,0.0,0.26553316540722083,0.4510915197313183,0.032535684298908484,0.6823499580667156,95.28,137.04097781320738,6.16835471390473,4.77912349311153,2.1972245773362196,1,类1-高消费
S0166,男,应用物理学,1251.2,361,3.4659279778393355,3.5,2.572434490110392,68,6,0.742206562443935,8.937142857142858,2.5785714285714287,18.400000000000002,5.3088235294117645,0.04755434782608695,0.40800831202046034,0.5444373401534527,0.0,0.0,0.9932065217391305,0.006793478260869565,0.03428708439897698,0.9277493606138106,0.037963554987212274,0.0,0.28085038363171355,0.43749999999999994,0.2647058823529412,0.3806862879928004,250.23999999999995,274.15712720992684,7.13265728331121,5.8916442118257715,1.9459101490553132,1,类1-高消费
S0167,女,应用物理学,264.6,108,2.45,1.9,1.8776849934372488,29,7,0.7664020381376525,1.8900000000000001,0.7714285714285715,9.124137931034484,3.7241379310344827,0.3639455782312925,0.14965986394557823,0.4863945578231292,0.0,0.236583522297808,0.7634164777021919,0.0,0.5513983371126228,0.33484504913076335,0.023053665910808766,0.09070294784580499,0.1678004535147392,0.25585789871504155,0.13227513227513227,0.8243655069540012,52.92,63.5855769809475,5.5819914176022785,4.6913478822291435,2.0794415416798357,1,类1-高消费
S0168,男,应用物理学,2146.18,422,5.085734597156398,4.75,3.242704408651533,74,8,0.6376078709385732,15.329857142857142,3.0142857142857142,29.002432432432432,5.702702702702703,0.06849378896457893,0.3855128647177777,0.5459933463176435,0.0,0.0,0.9912868445330775,0.008713155466922626,0.1396900539563317,0.6827013577612315,0.17760858828243667,0.0,0.27001463064607817,0.252159651101026,0.3506695617329395,0.6175463667001921,429.23600000000005,334.7077740118984,7.671910632277947,6.0473721790462776,2.1972245773362196,1,类1-高消费
S0169,男,应用物理学,280.9,70,4.0128571428571425,5.0,3.646277491430604,23,4,0.9086487162696416,2.0064285714285712,0.5,12.213043478260868,3.0434782608695654,0.03203987184051264,0.23673905304378784,0.7312210751156997,0.0,1.0,0.0,0.0,0.283374866500534,0.7166251334994661,0.0,0.0,0.06621573513705946,0.30509077963688147,0.34460662157351374,0.613805310211638,56.18000000000001,43.34440679026534,5.641552398120067,4.2626798770413155,1.6094379124341003,2,类2-中消费
S0170,女,光电信息科学与工程,19.0,10,1.9,1.5,0.6146362971528592,4,2,0.32349278797518904,0.1357142857142857,0.07142857142857142,4.75,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7894736842105263,0.0,0.21052631578947367,0.0,0.15789473684210525,0.5263157894736842,0.15789473684210525,0.7424875695421236,3.8,7.6000000000000005,2.995732273553991,2.3978952727983707,1.0986122886681098,0,类3-低消费
S0171,女,应用物理学,799.0,242,3.3016528925619837,3.0,2.4646709852916437,57,5,0.7464960931671811,5.707142857142857,1.7285714285714286,14.017543859649123,4.245614035087719,0.008260325406758447,0.41526908635794746,0.5764705882352942,0.0,0.983729662077597,0.016270337922403004,0.0,0.34918648310387984,0.6508135168961201,0.0,0.0,0.13992490613266584,0.4096370463078849,0.21526908635794745,0.6948890936608235,159.8,179.70904262167778,6.684611727667927,5.493061443340548,1.791759469228055,1,类1-高消费
S0172,男,应用物理学,11.799999999999999,4,2.9499999999999997,1.8,3.3,1,2,1.1186440677966103,0.08428571428571428,0.02857142857142857,11.799999999999999,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1016949152542373,0.8983050847457628,0.0,0.0,0.0,1.0,0.0,0.4743454375622396,2.36,4.72,2.5494451709255714,1.6094379124341003,1.0986122886681098,2,类2-中消费
S0173,女,应用物理学,284.7,98,2.9051020408163266,1.5,2.543492705733497,26,7,0.8755261157776,2.0335714285714284,0.7,10.95,3.769230769230769,0.22163681067790658,0.5525114155251142,0.22585177379697927,0.0,1.0,0.0,0.0,0.20864067439409906,0.791359325605901,0.0,0.0,0.2349841938883035,0.4197400772743239,0.26378644186863365,0.87207672227485,56.94000000000001,48.397917310562036,5.654942309236727,4.59511985013459,2.0794415416798357,2,类2-中消费
S0174,女,光电信息科学与工程,872.2,195,4.472820512820513,3.8,3.201099962946007,59,4,0.7156781618602057,6.23,1.3928571428571428,14.783050847457629,3.305084745762712,0.033707865168539325,0.6157991286402201,0.3504930061912405,0.0,0.4296033019949552,0.5703966980050447,0.0,0.2669112588855767,0.7330887411144232,0.0,0.0,0.15971107544141253,0.4130933272185279,0.2119926622334327,0.6900955041387957,174.44,179.47798305084666,6.7721646246757885,5.278114659230517,1.6094379124341003,1,类1-高消费
S0175,男,应用物理学,228.3,63,3.623809523809524,3.5,3.121915989741653,15,4,0.8615011272611658,1.6307142857142858,0.45,15.22,4.2,0.1401664476565922,0.5781865965834428,0.28164695575996496,0.0,0.21725799386771794,0.7827420061322821,0.0,0.19097678493210687,0.6587823039859834,0.15024091108190976,0.0,0.08278580814717476,0.5089794130530004,0.052124397722295226,0.6955762638730085,45.660000000000004,85.49431793984908,5.435031189863859,4.1588830833596715,1.6094379124341003,2,类2-中消费
S0176,男,应用物理学,491.90000000000003,126,3.9039682539682543,2.0,3.3439234630870556,30,5,0.8565447374445395,3.513571428571429,0.9,16.39666666666667,4.2,0.3821915023378736,0.2789184793657247,0.33889001829640175,0.0,1.0,0.0,0.0,0.4098393982516772,0.5322219963407198,0.05793860540760317,0.0,0.35698312665175846,0.15490953445822322,0.1500304940028461,0.6463453874032445,98.38,135.96538382985574,6.200306313711332,4.844187086458591,1.791759469228055,2,类2-中消费
S0177,男,应用物理学,501.5,85,5.9,6.0,4.072322374740183,25,4,0.6902241313118953,3.5821428571428573,0.6071428571428571,20.06,3.4,0.0,0.9383848454636092,0.061615154536390826,0.0,1.0,0.0,0.0,0.014356929212362911,0.9337986041874378,0.0518444666001994,0.0,0.08115653040877369,0.3405782652043869,0.20478564307078764,0.6675944162845681,100.3,117.22545798588291,6.219595639933231,4.454347296253507,1.6094379124341003,2,类2-中消费
S0178,女,应用物理学,14.5,6,2.4166666666666665,2.0,1.2812754062521712,3,3,0.5301829267250364,0.10357142857142858,0.04285714285714286,4.833333333333333,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.896551724137931,0.0,0.10344827586206896,0.0,0.0,0.7241379310344828,0.27586206896551724,0.8464745117152446,2.9,3.583294573433783,2.740840023925201,1.9459101490553132,1.3862943611198906,0,类3-低消费
S0179,男,应用物理学,932.2,189,4.932275132275133,5.0,3.267598117243685,57,7,0.6624930746181682,6.658571428571429,1.35,16.354385964912282,3.3157894736842106,0.12175498819995709,0.5668311521132804,0.3114138596867625,0.0,0.9635271400986912,0.03647285990130873,0.0,0.4007723664449689,0.49291997425445183,0.10630765930057927,0.0,0.2440463419866981,0.31463205320746623,0.2196953443467067,0.7340562332637067,186.44,206.6466801088273,6.838619540147275,5.247024072160486,2.0794415416798357,1,类1-高消费
S0180,男,应用物理学,433.9,94,4.61595744680851,3.5,3.5479299792914034,14,3,0.7686227657372481,3.099285714285714,0.6714285714285714,30.99285714285714,6.714285714285714,0.09679649688868404,0.2903894906660521,0.6128140124452639,0.0,1.0,0.0,0.0,0.08757778289928556,0.8755473611431205,0.03687485595759392,0.0,0.22908504263655222,0.5565798571099332,0.11984328186218023,0.4108207501301736,86.78,165.9186354813708,6.075116119603592,4.553876891600541,1.3862943611198906,2,类2-中消费
S0181,男,应用物理学,483.9,110,4.3990909090909085,3.5,3.303778638833421,31,6,0.751013949724481,3.4564285714285714,0.7857142857142857,15.609677419354838,3.5483870967741935,0.5992973754908039,0.28704277743335405,0.11365984707584212,0.0,0.028931597437487085,0.9710684025625129,0.0,0.73754908038851,0.2448853068815871,0.017565612729902872,0.0,0.22649307708204175,0.18123579251911554,0.5178755941310188,0.4834473113233701,96.78,98.23401447563874,6.183942684111306,4.709530201312334,1.9459101490553132,0,类3-低消费
S0182,男,应用物理学,50.0,12,4.166666666666667,3.5,3.7984047688310927,3,3,0.9116171445194622,0.35714285714285715,0.08571428571428572,16.666666666666668,4.0,0.0,0.384,0.616,0.0,1.0,0.0,0.0,0.04,0.96,0.0,0.0,0.616,0.36,0.64,0.6442544780072551,10.0,12.442507785812312,3.9318256327243257,2.5649493574615367,1.3862943611198906,2,类2-中消费
S0183,女,应用物理学,236.5,56,4.223214285714286,3.5,3.832634558934319,16,6,0.9075160054981897,1.6892857142857143,0.4,14.78125,3.5,0.30021141649048627,0.11839323467230443,0.5813953488372093,0.0,0.9323467230443975,0.06765327695560254,0.0,0.46511627906976744,0.5348837209302325,0.0,0.0,0.032135306553911204,0.1649048625792812,0.5750528541226215,0.798214146856472,47.3,48.76843241278112,5.470167623474696,4.04305126783455,1.9459101490553132,2,类2-中消费
S0184,男,应用物理学,1008.5,221,4.5633484162895925,4.0,3.5287347218436813,48,5,0.773277514652904,7.203571428571428,1.5785714285714285,21.010416666666668,4.604166666666667,0.0,0.4745661874070402,0.5254338125929598,0.0,0.9837382250867626,0.016261774913237482,0.0,0.08904313336638572,0.8200297471492315,0.09092711948438274,0.0,0.22171541893901833,0.40247892910262767,0.34883490332176503,0.6561508680360281,201.7,213.95062981912437,6.9172104377528925,5.402677381872279,1.791759469228055,1,类1-高消费
S0185,男,应用物理学,1829.47,398,4.596658291457286,4.0,3.8310341040135563,82,7,0.8334389595879655,13.067642857142857,2.842857142857143,22.310609756097563,4.853658536585366,0.05427801494421882,0.4775153459745173,0.468206639081264,0.0,1.0,0.0,0.0,0.2079290723542884,0.7806632521987242,0.011407675446987378,0.0,0.21099006816181734,0.33036890465544666,0.32370030664618715,0.7292171357775799,365.89399999999995,295.49401371939837,7.512328043461227,5.988961416889864,2.0794415416798357,1,类1-高消费
S0186,女,应用物理学,135.6,21,6.457142857142857,8.0,3.8755091831359954,11,3,0.600189475264424,0.9685714285714285,0.15,12.327272727272726,1.9090909090909092,0.014749262536873156,0.6504424778761062,0.33480825958702065,0.0,0.6386430678466076,0.3613569321533923,0.0,0.4660766961651917,0.5339233038348082,0.0,0.0,0.0,0.4115044247787611,0.12315634218289088,0.7401706635426668,27.119999999999997,23.32735732996775,4.91705694713669,3.091042453358316,1.3862943611198906,2,类2-中消费
S0187,男,理学院,559.1,95,5.885263157894737,6.0,3.9259358125775923,31,5,0.6670790595508339,3.9935714285714288,0.6785714285714286,18.03548387096774,3.064516129032258,0.050080486496154535,0.609551064210338,0.3403684492935074,0.0,0.5363977821498838,0.4636022178501163,0.0,0.05562511178680021,0.8934001073153282,0.05097478089787158,0.0,0.24825612591665178,0.3900912180289751,0.30119835449830085,0.6577548370599187,111.82000000000001,60.339519388208586,6.3281153392157865,4.564348191467836,1.791759469228055,2,类2-中消费
S0188,女,光电信息科学与工程,298.9,70,4.27,4.5,3.2472217779761086,19,7,0.7604734843035383,2.135,0.5,15.731578947368419,3.6842105263157894,0.21411843425894947,0.7196386751421879,0.06624289059886249,0.0,0.6359986617597859,0.36400133824021413,0.0,0.40481766477082637,0.5951823352291737,0.0,0.0,0.21512211441953832,0.1559049849447976,0.12044161927065909,0.5568669958329207,59.779999999999994,83.77107854146321,5.703449085754963,4.2626798770413155,2.0794415416798357,2,类2-中消费
S0189,女,应用物理学,246.5,55,4.4818181818181815,5.0,2.893869056207989,20,7,0.645690864468314,1.7607142857142857,0.39285714285714285,12.325,2.75,0.0,0.13914807302231236,0.8608519269776875,0.0,0.12373225152129817,0.8762677484787018,0.0,0.6044624746450304,0.39553752535496955,0.0,0.0,0.12373225152129817,0.4653144016227181,0.13225152129817444,0.7741813464752446,49.3,55.43507914669194,5.511410582008745,4.02535169073515,2.0794415416798357,2,类2-中消费
S0190,女,理学院,576.2,162,3.5567901234567905,3.0,2.9689046130923407,36,8,0.8347145909770204,4.115714285714286,1.1571428571428573,16.005555555555556,4.5,0.36879555709822975,0.32436653939604304,0.30683790350572715,0.0,0.8080527594585213,0.19194724054147863,0.0,0.3738285317598056,0.6159319680666434,0.01023950017355085,0.0,0.12148559527941687,0.29173897952099964,0.5834779590419993,0.7189906301086125,115.23999999999998,85.9506044190499,6.358188826899716,5.093750200806762,2.1972245773362196,1,类1-高消费
S0191,女,数学与应用数学,491.98,114,4.3156140350877195,3.3,3.3058872224546443,43,5,0.7660293982678756,3.5141428571428572,0.8142857142857143,11.44139534883721,2.6511627906976742,0.0548802796861661,0.5244115614455872,0.42070815886824664,0.0,1.0,0.0,0.0,0.20708158868246676,0.7929184113175333,0.0,0.0,0.22074068051546808,0.3369649172730599,0.3697304768486524,0.660546150028136,98.396,102.3451418680926,6.20046860526847,4.74493212836325,1.791759469228055,2,类2-中消费
S0192,女,信息与计算科学,119.2,30,3.9733333333333336,4.3,2.650820736057541,4,4,0.6671528698131395,0.8514285714285714,0.21428571428571427,29.8,7.5,0.050335570469798654,0.48825503355704697,0.46140939597315433,0.0,0.31543624161073824,0.6845637583892618,0.0,0.0721476510067114,0.9278523489932886,0.0,0.0,0.6208053691275167,0.9496644295302014,0.050335570469798654,0.6342408609965011,23.84,47.68000000000001,4.789157022101107,3.4339872044851463,1.6094379124341003,2,类2-中消费
S0193,男,光电信息科学与工程,49.6,13,3.8153846153846156,2.8,3.2906043400987794,3,4,0.8624567826871801,0.3542857142857143,0.09285714285714286,16.533333333333335,4.333333333333333,0.07056451612903225,0.0,0.9294354838709677,0.0,1.0,0.0,0.0,0.11088709677419355,0.7762096774193549,0.1129032258064516,0.0,0.747983870967742,1.0,0.0,0.8483427853857348,9.92,13.363592331405503,3.92395157629342,2.6390573296152584,1.6094379124341003,2,类2-中消费
S0194,女,数学与应用数学,1212.7,285,4.2550877192982455,3.5,3.2651947738676044,74,10,0.7673625056091922,8.662142857142857,2.0357142857142856,16.38783783783784,3.8513513513513513,0.1793518594870949,0.5007009153129381,0.319947225199967,0.0,1.0,0.0,0.0,0.5174404221984003,0.48255957780159975,0.0,0.0,0.31384513894615323,0.3269563783293477,0.30543415519089634,0.702150691657721,242.54000000000002,244.23484272314627,7.101428824112316,5.655991810819852,2.3978952727983707,1,类1-高消费
S0195,男,信息与计算科学,1429.0,387,3.6925064599483206,3.5,2.846599766366959,63,6,0.7709126029279308,10.207142857142857,2.7642857142857142,22.682539682539684,6.142857142857143,0.05843247025892232,0.35199440167949614,0.5895731280615816,0.0,0.690552834149755,0.3094471658502449,0.0,0.16717984604618616,0.7111266620013996,0.12169349195241427,0.0,0.22729181245626312,0.4331700489853044,0.2265220433869839,0.8209138975309513,285.8,278.2873407109996,7.265429723253953,5.961005339623274,1.9459101490553132,1,类1-高消费
S0196,男,信息与计算科学,13.5,5,2.7,3.0,1.2549900398011133,3,1,0.4648111258522642,0.09642857142857143,0.03571428571428571,4.5,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,2.7,5.3999999999999995,2.6741486494265287,1.791759469228055,0.6931471805599453,0,类3-低消费
S0197,女,数学与应用数学,58.1,18,3.227777777777778,1.5,3.0985396096255253,9,6,0.9599606363727962,0.41500000000000004,0.12857142857142856,6.455555555555556,2.0,0.3580034423407918,0.0,0.6419965576592083,0.0,1.0,0.0,0.0,0.1342512908777969,0.8261617900172117,0.03958691910499139,0.0,0.3769363166953528,0.05163511187607573,0.6351118760757315,0.8885366305941867,11.62,11.436852713924406,4.079230924412053,2.9444389791664403,1.9459101490553132,2,类2-中消费
S0198,男,光电信息科学与工程,774.1,213,3.6342723004694837,3.5,2.7758899747500427,40,5,0.7638090228933717,5.529285714285715,1.5214285714285714,19.3525,5.325,0.15243508590621366,0.4154502002325281,0.4321147138612582,0.0,0.0,0.9870817723808294,0.01291822761917065,0.18382637902079837,0.7722516470740215,0.04392197390518021,0.0,0.32696034104120913,0.22128923911639323,0.37682469965120785,0.6092783642730767,154.82,208.58176718016367,6.652992053287465,5.365976015021851,1.791759469228055,1,类1-高消费
S0199,男,应用物理学,509.7,142,3.5894366197183096,3.25,2.897827695724934,30,6,0.8073210374591734,3.6407142857142856,1.0142857142857142,16.99,4.733333333333333,0.004904845987835982,0.4355503237198352,0.5595448302923288,0.0,0.9403570727879145,0.05964292721208554,0.0,0.3048852266038847,0.6278202864430057,0.06729448695310968,0.0,0.19795958406906025,0.47027663331371394,0.25407102216990385,0.8738455663192264,101.93999999999998,97.76125203780892,6.2357823336535985,4.962844630259907,1.9459101490553132,2,类2-中消费
S0200,男,应用物理学,1250.3,296,4.223986486486487,3.5,3.1220374138334868,59,5,0.7391210705388404,8.930714285714286,2.1142857142857143,21.191525423728812,5.016949152542373,0.02519395345117172,0.18171638806686394,0.7930896584819643,0.0,0.4131008557946093,0.5741022154682875,0.012796928737103096,0.07318243621530833,0.8824282172278654,0.044389346556826366,0.0,0.2550587858913861,0.48092457810125566,0.17795729025033993,0.4403923157529124,250.06,270.525189954651,7.131938289871009,5.6937321388027,1.791759469228055,1,类1-高消费
S0201,男,应用物理学,1062.9,240,4.42875,3.5,3.7800354346261478,51,6,0.8535219722554102,7.592142857142858,1.7142857142857142,20.841176470588238,4.705882352941177,0.1710414902624894,0.32213754821714174,0.5068209615203688,0.0,0.01213660739486311,0.9671653024743625,0.020698090130774296,0.10339636842600432,0.6916925392793302,0.20491109229466553,0.0,0.40775237557625366,0.49186188728949093,0.17386395709850408,0.830807482587947,212.57999999999998,260.55908658114384,6.96969668052232,5.484796933490655,1.9459101490553132,1,类1-高消费
S0202,男,应用物理学,317.0,68,4.661764705882353,4.0,3.6035649600669477,18,5,0.7730044709291874,2.2642857142857142,0.4857142857142857,17.61111111111111,3.7777777777777777,0.1529968454258675,0.7974763406940063,0.04952681388012618,0.0,0.29652996845425866,0.7034700315457413,0.0,0.17318611987381702,0.6533123028391167,0.17350157728706625,0.0,0.10220820189274447,0.4927444794952681,0.04952681388012618,0.8115979467810766,63.4,83.98502247424834,5.762051382780177,4.23410650459726,1.791759469228055,2,类2-中消费
S0203,男,应用物理学,1038.7,285,3.644561403508772,3.0,2.8597153841042524,36,6,0.7846528203232039,7.4192857142857145,2.0357142857142856,28.852777777777778,7.916666666666667,0.1318956387792433,0.5761047463175122,0.29199961490324444,0.0,0.1948589583132762,0.7935881390199286,0.011552902666795031,0.16434004043515932,0.8245884278424954,0.011071531722345238,0.0,0.21132184461345913,0.4204293828824492,0.1148551073457206,0.797451544319735,207.74,300.5795841370468,6.946687488983924,5.655991810819852,1.9459101490553132,1,类1-高消费
S0204,男,光电信息科学与工程,378.0,82,4.609756097560975,4.25,3.9082568422143713,31,5,0.8478229128613187,2.7,0.5857142857142857,12.193548387096774,2.6451612903225805,0.003968253968253968,0.7211640211640212,0.27486772486772487,0.0,0.06084656084656084,0.9391534391534392,0.0,0.3846560846560847,0.5777777777777778,0.03756613756613757,0.0,0.1962962962962963,0.5113756613756614,0.2656084656084656,0.7147150660974144,75.6,69.72457242608233,5.937536205082426,4.418840607796598,1.791759469228055,2,类2-中消费
S0205,男,理学院,87.5,18,4.861111111111111,4.65,2.9191334106684894,8,5,0.600507444480375,0.625,0.12857142857142856,10.9375,2.25,0.46285714285714286,0.224,0.3131428571428571,0.0,1.0,0.0,0.0,0.5657142857142857,0.3942857142857143,0.04,0.0,0.21714285714285714,0.4125714285714286,0.13714285714285715,0.7137858874257254,17.5,13.412829679079653,4.483002552013883,2.9444389791664403,1.791759469228055,2,类2-中消费
S0206,男,应用物理学,780.5,144,5.420138888888889,6.0,3.5369494157234094,36,5,0.6525569709982971,5.575,1.0285714285714285,21.680555555555557,4.0,0.0,0.7901345291479821,0.20986547085201795,0.0,1.0,0.0,0.0,0.04907110826393337,0.8963484945547726,0.054580397181294045,0.0,0.2609865470852018,0.3765534913516976,0.2672645739910314,0.5937589947064386,156.1,191.25045359423333,6.6612151498615315,4.976733742420574,1.791759469228055,2,类2-中消费
S0207,男,信息与计算科学,434.8,93,4.6752688172043015,4.6,3.639447399345679,33,6,0.7784466608536065,3.105714285714286,0.6642857142857143,13.175757575757576,2.8181818181818183,0.05197792088316468,0.5804967801287948,0.3675252989880405,0.0,0.9871205151793928,0.012879484820607174,0.0,0.06209751609935602,0.8279668813247469,0.10993560257589695,0.0,0.3086476540938362,0.36131554737810484,0.32037718491260353,0.7942426504979118,86.96000000000001,126.41989716812779,6.07718342251052,4.543294782270004,1.9459101490553132,2,类2-中消费
S0208,男,信息与计算科学,591.7,144,4.109027777777778,3.5,3.079458520980561,35,6,0.749437260471862,4.226428571428571,1.0285714285714285,16.905714285714286,4.114285714285714,0.016900456312320435,0.05306743282068616,0.9300321108669934,0.0,1.0,0.0,0.0,0.23356430623626834,0.7562954199763393,0.010140273787392259,0.0,0.2736183876964678,0.46459354402568864,0.1881020787561264,0.7420845277607581,118.34,119.31399917863789,6.3846883687937925,4.976733742420574,1.9459101490553132,2,类2-中消费
